,time,613,635,680,1039,1106,1084,658,1062,636,1129,1107,681,614,1085
0,0,77.74529370429896,79.31007248384937,70.29653404975086,66.64960193739974,87.53246739661115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,77.4512570688157,77.76149772368785,69.24471262681156,65.26951933361833,86.67168385787659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2,77.51422917465045,77.51836723621548,69.5467934049262,66.43557039649157,86.58036924336963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,3,80.16789522560771,76.68750182392147,69.9555002961235,68.24516685440206,86.46123937758423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,4,77.78392507616205,75.45648751908095,69.95997936544153,65.84666450212013,88.01168966468155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,5,78.84262970005462,75.53271237592341,67.86152965630895,66.63602876962285,87.69114123878524,65.47523819349713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,6,79.51497532816342,75.12707539075402,68.28559710173622,68.49588267805377,87.88150874812024,65.8983758104195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,7,77.75580758603152,73.58080239807086,68.51977211829164,67.15940221294716,89.5563315581359,66.05572262187907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,8,79.73637571889145,74.6852968975479,68.50769621488061,66.5486876749964,88.43851104485292,64.43652611625802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,9,79.25852299341508,72.31760708560478,67.42610783795399,67.52538378437954,87.47070280767944,67.69031454421342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,10,80.69942970850772,72.17060698108637,69.40751078975877,66.79147496179696,88.53860267817706,67.6981148171503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,11,81.9168986578814,73.68014592645191,69.76064279234194,67.10177529429735,86.60647163691637,69.11752061842076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
