,time,46,91,697,69,675,720,47,698,92,70
0,0,72.20910828899952,67.68199031540018,94.72089960016041,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,72.37922568025031,67.31049090946375,94.51248384283066,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2,70.92124242377443,70.96225350230279,92.69960633010677,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,3,71.57304908485506,67.9575154139308,94.99951550388077,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,4,71.53064897796604,67.71630136194146,94.69330837736628,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,5,71.64147514058199,68.79430307362168,93.75342909591342,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,6,70.96418953767257,66.96084760723308,92.56887092318071,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,7,71.44816529963268,67.42801157484962,90.96569809328754,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,8,67.80112029408969,66.42679202228535,93.49585276297032,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,9,69.23825184163942,68.2817488365751,92.93841735897512,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,10,69.0297747920911,67.31728143413325,91.57776486119164,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,11,68.28811354582912,68.32274772040007,90.82899257035449,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,12,65.6203798021021,67.8349213030899,91.29087528092744,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,13,67.89434390654436,68.72007357092329,90.72137564352911,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,14,66.32230268853493,70.07313632770038,90.26417111955739,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,15,65.67519636800954,69.02060724938121,91.7912562796995,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,16,65.95959676363832,68.2019157273702,91.77844428547684,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,17,0.0,66.82627897076364,89.42091291108599,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,18,0.0,67.17104549284481,90.23668749396829,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,19,0.0,66.72887452798395,89.89360179444174,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,20,0.0,66.71350453439979,91.71157943422608,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,21,0.0,67.47030746158559,86.50587981522641,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,22,0.0,66.49518573508009,88.38498191844494,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,23,0.0,66.79248906994432,90.00143294328143,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,24,0.0,66.7789347043805,87.88511513518199,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,25,0.0,67.48131013386126,88.19762808741004,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,26,0.0,66.22860426447008,89.17071684119752,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,27,0.0,65.71272522307407,88.27720415912128,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,28,0.0,66.5636054627068,87.2714415690949,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,29,0.0,66.28350521815032,86.89845680674581,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,30,0.0,67.60797984213751,85.34864040791861,65.47909184039837,0.0,0.0,0.0,0.0,0.0,0.0
31,31,0.0,67.70682713716383,84.43777885759451,67.18393149782422,0.0,0.0,0.0,0.0,0.0,0.0
32,32,0.0,67.40243928890972,84.89188933694312,64.97119783667203,0.0,0.0,0.0,0.0,0.0,0.0
33,33,0.0,67.92356070927175,83.12936977574044,65.84984035679062,0.0,0.0,0.0,0.0,0.0,0.0
34,34,0.0,66.66060849731639,84.38803972750769,67.42613959073026,0.0,0.0,0.0,0.0,0.0,0.0
35,35,0.0,67.83057417680311,83.42296915239827,66.67898240224102,0.0,0.0,0.0,0.0,0.0,0.0
36,36,0.0,65.73200444397585,83.30625415243563,68.69994633289554,0.0,0.0,0.0,0.0,0.0,0.0
37,37,0.0,66.62340279214071,80.9954356437894,69.78815851373263,0.0,0.0,0.0,0.0,0.0,0.0
38,38,0.0,66.25211353922583,82.44192065346928,70.923781398297,0.0,0.0,0.0,0.0,0.0,0.0
39,39,0.0,66.53535315806789,80.19887351955155,71.47465130467126,0.0,0.0,0.0,0.0,0.0,0.0
40,40,0.0,66.237248373744,80.77316278016309,70.98361793959971,0.0,0.0,0.0,0.0,0.0,0.0
41,41,0.0,66.92653324163282,81.1483488054638,71.09542827829141,0.0,0.0,0.0,0.0,0.0,0.0
42,42,0.0,65.52196361963823,80.98829717403808,71.00551764902566,0.0,0.0,0.0,0.0,0.0,0.0
43,43,0.0,0.0,79.56692027641643,73.0279482606531,0.0,0.0,0.0,0.0,0.0,0.0
