,time,2,47,1129,1151,1196,1577,1174,25,1219,1555,1152,3,1197,48,1578,1175
0,0,87.09738687565296,65.1689022516617,67.2482573770768,66.81915225420022,88.27547344412251,71.32326549591946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,86.6942870677001,66.28410661821842,66.28803979490804,66.82932356881807,88.2208672477515,70.97869454576933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2,87.16962347033916,66.59841945774762,67.83343844707024,0.0,89.09920152364228,71.28756865168371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,3,86.25332420880375,66.3690402395255,67.20271059713656,0.0,88.06522152950967,71.49704773403465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,4,85.51101468172152,65.8373098031034,65.87496656337548,0.0,88.45655800520045,74.29662309421998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,5,86.1759536893885,67.83344818639792,67.25723444307327,0.0,86.92600103741813,71.46997900052426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,6,84.91446211928412,67.41333195700662,67.51979283353069,0.0,88.13036696089515,72.91847276404447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,7,84.14502921460438,68.75170164585671,68.34676482211772,0.0,88.8282339118208,73.91447488339595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,8,84.41414030343617,67.60413003947949,66.99190710418942,0.0,87.19739738352743,75.39380556587629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,9,83.40550035652285,69.93161893018686,66.43798895421472,0.0,88.45196868258381,72.28192682620252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,10,84.17832657485775,65.72616568502042,68.14262823788032,0.0,87.76214922183217,73.67242796839834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,11,81.76425121659126,69.36336762623884,67.77017662240048,0.0,88.96955415026451,75.5673891571308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,12,79.69337297359102,68.2038228404905,69.00941990933859,0.0,88.93464773701834,74.28252668796135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,13,82.01734380234417,68.01652943500446,69.15938150285703,0.0,86.0683820667933,75.8406414544893,64.17416251227819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,14,81.3238024958804,68.88723232045608,67.47556700951455,0.0,86.7174018857484,76.70558123534227,69.08630878122527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,15,80.0498699177811,69.4190054851235,67.31801074056955,0.0,88.93088246981367,75.92204854776756,66.06294551616836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
