,time,701,1285,1330,679,1308,724,702,1353,1331,680
0,0,88.45526439539603,68.29213508008935,79.4749529306003,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,90.11284042845212,66.84095461936442,77.68665698957778,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2,88.54502629835936,66.20298613997313,77.66301423785544,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,3,88.2870122648873,66.92808788822654,78.68193976249323,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,4,88.51802428235803,65.16250742363634,77.23013329298063,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,5,87.96268514830864,66.51388925295649,80.54378840340955,62.9553732382198,0.0,0.0,0.0,0.0,0.0,0.0
6,6,87.34675586418452,69.16493341126886,78.8512839426114,65.77495650045415,0.0,0.0,0.0,0.0,0.0,0.0
7,7,86.23207065873471,64.80053548534558,79.24913366760018,66.05379524476717,0.0,0.0,0.0,0.0,0.0,0.0
8,8,86.14326862372918,66.47821961913208,81.05247485284451,66.35979845993033,0.0,0.0,0.0,0.0,0.0,0.0
9,9,87.69265778501165,66.02058348985828,79.84934011618199,64.4589001900099,0.0,0.0,0.0,0.0,0.0,0.0
10,10,85.98108337746055,65.65855029243697,81.04964971665254,66.11582975489938,0.0,0.0,0.0,0.0,0.0,0.0
11,11,85.6597457125608,65.66443547924608,81.82516928820742,65.16832836657655,0.0,0.0,0.0,0.0,0.0,0.0
12,12,84.94335358016038,61.831331587328876,80.46160635045742,66.779125088782,0.0,0.0,0.0,0.0,0.0,0.0
13,13,84.38732984079624,64.88553384155537,80.78122428612015,68.6918304440519,0.0,0.0,0.0,0.0,0.0,0.0
14,14,83.80225221286227,0.0,81.94524468364614,68.03235379292595,0.0,0.0,0.0,0.0,0.0,0.0
15,15,82.8718220720271,0.0,83.43897100203677,69.5656283556685,0.0,0.0,0.0,0.0,0.0,0.0
16,16,82.66840659009632,0.0,81.62027441972117,68.81379173525525,0.0,0.0,0.0,0.0,0.0,0.0
17,17,82.32928724446599,0.0,82.37322583174497,69.1740562152012,0.0,0.0,0.0,0.0,0.0,0.0
18,18,83.88584844298602,0.0,82.56411041137301,68.07372607082054,0.0,0.0,0.0,0.0,0.0,0.0
19,19,81.36599815091334,0.0,83.39077475559316,68.57663697290704,0.0,0.0,0.0,0.0,0.0,0.0
20,20,81.9706931780864,0.0,83.35085510454748,68.61798472948605,0.0,0.0,0.0,0.0,0.0,0.0
21,21,80.86074566389863,0.0,85.59172989946904,69.37948286892076,0.0,0.0,0.0,0.0,0.0,0.0
22,22,81.93974063839994,0.0,84.87586438728452,68.97849024108481,0.0,0.0,0.0,0.0,0.0,0.0
23,23,80.32585931020142,0.0,83.88950500368065,71.18127777801305,0.0,0.0,0.0,0.0,0.0,0.0
24,24,79.7005778159912,0.0,84.96621458384264,70.84147921285725,0.0,0.0,0.0,0.0,0.0,0.0
