,time,530,552,1068,1113,508,1091,553,1136,1069,531,1114
0,0,87.02266124147562,70.55448163449938,73.76127395013339,71.70557542238522,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,87.41172786146346,69.95798940799499,74.86623803915757,70.86812749631804,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2,87.06482372544929,70.7459401653645,74.54562583436834,73.12802370310806,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,3,88.06932690593857,70.90725478789585,75.5582252966983,73.88325169146762,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,4,89.38524078393448,69.96623159348076,73.42747538893393,71.89189145145374,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,5,89.81866549978861,69.7150476934726,74.17273593561684,73.71280540517533,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,6,89.42018772546531,68.66748591335,72.610400959076,74.37123158474539,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,7,89.21006017478783,69.05379681545425,75.8189339759401,75.53121856467038,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,8,88.98002571791397,67.35778420167402,73.93713896164283,73.18962524896585,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,9,93.56074128827767,67.67075117680456,75.34303820512308,74.64972426425145,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,10,91.84383413006394,65.77815138710385,74.80528204074078,74.72274245687669,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,11,91.82625718820076,66.5424621259551,73.10864112078495,75.19402151341376,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,12,92.40582008559991,66.58409517854166,72.29917557069594,74.51627921053486,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,13,92.3359515753248,66.37509483439624,72.2042615734785,76.75361363348404,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,14,92.32360542509673,0.0,73.9838803480461,77.82384925522666,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,15,93.93172076901934,0.0,71.68804478403412,76.92295010079872,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,16,92.80212438961796,0.0,73.75122925333051,78.44135853699544,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,17,93.75821633465945,0.0,71.08983048606382,78.83964575107748,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,18,93.81339382187787,0.0,71.4790828952293,77.68931448067349,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,19,94.00635730972442,0.0,71.87594368502613,79.49656347913766,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,20,93.63883828513995,0.0,71.23558580198996,79.7529747640996,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,21,95.20123648118832,0.0,71.17193129684429,81.08591300648983,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,22,95.20689537141347,0.0,69.9487773861217,81.93762748677894,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,23,93.57023049150588,0.0,70.96320193614176,81.13210532622519,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,24,95.10946125729049,0.0,72.71807650394689,81.60129871154246,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,25,96.70271261312368,0.0,69.90677603283322,81.1137479910667,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,26,95.81003294855418,0.0,71.43519174855336,81.2357468779814,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,27,96.91871583433435,0.0,71.73843651419972,82.2628357506335,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,28,97.33118201513712,0.0,69.10910713636281,82.81284342508536,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,29,96.7134184841683,0.0,70.84307155396438,82.6196321228644,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,30,97.39591476522314,0.0,69.23210475318875,83.4252034381207,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,31,95.25909488556476,0.0,70.76600790391984,84.81408575649499,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,32,96.9669168317723,0.0,67.67799103864859,84.94257393768883,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,33,97.73212668036004,0.0,69.22617462587469,83.72237268998438,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,34,95.32126275350214,0.0,67.64769051393588,87.2074666574965,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,35,96.79806363759393,0.0,68.06039726626331,84.6611364413053,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,36,96.80198362935172,0.0,67.18942410912794,84.20145916573912,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,37,96.0473927281123,0.0,68.800245258998,86.25647772238982,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,38,97.5141928382463,0.0,68.0473498268281,86.09213764290092,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,39,98.13198247344724,0.0,68.12725824639436,86.45576815923862,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,40,97.52306729663039,0.0,66.66050788747654,85.88991258944863,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,41,97.48613179421613,0.0,69.15976901731275,85.58258750835552,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,42,98.28390906768658,0.0,66.02943023679504,86.97369984367785,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,43,98.6261779085074,0.0,66.73400321186281,88.66707823127868,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,44,96.52626571119389,0.0,65.53005494467027,89.12992171072703,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45,45,97.14373091601216,0.0,66.32599390177171,87.21477722952073,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,46,98.13297591834365,0.0,65.13193522856254,87.69376833659913,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,47,97.37598794061554,0.0,0.0,86.9268978624596,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,48,96.82651139283789,0.0,0.0,88.41893141624175,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,49,96.32598180448666,0.0,0.0,87.82519764268035,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,50,97.01195575975667,0.0,0.0,89.71982455025639,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51,51,95.88446602764427,0.0,0.0,89.08580166449276,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52,52,94.59762924758323,0.0,0.0,89.29326550040427,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,53,95.48858450195112,0.0,0.0,89.71203698700518,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54,54,96.21081822818773,0.0,0.0,87.55391724634805,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,55,96.25816679555,0.0,0.0,90.22140829424077,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56,56,94.60819130859986,0.0,0.0,89.90077496737995,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57,57,94.50862210287401,0.0,0.0,88.57787006163008,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58,58,94.60850196482261,0.0,0.0,89.53387442610043,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59,59,95.51736037531843,0.0,0.0,88.97623843965131,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60,60,94.54250744693373,0.0,0.0,89.74503284898492,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61,61,94.04210968937944,0.0,0.0,89.12574551976113,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,62,92.34041639741531,0.0,0.0,90.49871681286311,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63,63,93.26244257119755,0.0,0.0,91.3719939456763,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64,64,92.51115886447347,0.0,0.0,90.5867719727056,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65,65,91.17747888626738,0.0,0.0,90.36654478934041,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,66,91.6031246540005,0.0,0.0,89.7822577069878,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,67,91.76453436788367,0.0,0.0,91.27173496847129,0.0,0.0,0.0,0.0,0.0,0.0,0.0
