,time,136,158,674,719,114,697,159,675,137,720
0,0,34.06878507625029,43.43280844307903,33.46676352547995,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,33.57243637207703,43.66917610605781,33.458093439642816,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2,33.07054946828232,43.90675530146448,33.45913733411482,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,3,32.56313689008698,44.14540711644736,33.469885489144566,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,4,32.05018987309493,44.38500185792742,33.49031422934735,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,5,31.531729573903682,44.625423419351606,33.52038603894815,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,6,31.007773687085724,44.866540839578896,33.560057922678496,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,7,30.478345193665398,45.10824147833422,33.609257078080816,47.4039437321783,0.0,0.0,0.0,0.0,0.0,0.0
8,8,29.94346297107237,45.350412009330896,33.667897674226786,47.12205809188548,0.0,0.0,0.0,0.0,0.0,0.0
9,9,29.403181142709634,45.592943118193496,33.73586504285372,46.83835468869407,0.0,0.0,0.0,0.0,0.0,0.0
10,10,28.857521255581645,45.83572944126257,33.813056831366076,46.5528670776859,0.0,0.0,0.0,0.0,0.0,0.0
11,11,28.30656294831539,46.078673849394754,33.899342853816435,46.26564424733259,0.0,0.0,0.0,0.0,0.0,0.0
12,12,27.750342491459385,46.321678512044286,33.994565985189844,45.97672986060921,0.0,0.0,0.0,0.0,0.0,0.0
13,13,27.188936004676613,46.56464510610003,34.09857504868025,45.68617948751343,0.0,0.0,0.0,0.0,0.0,0.0
14,14,26.62243015851878,46.807491748607475,34.211201331011694,45.39404789273409,0.0,0.0,0.0,0.0,0.0,0.0
15,15,26.050911221753978,47.050131453184925,34.332251620398004,45.10039342052005,0.0,0.0,0.0,0.0,0.0,0.0
16,16,25.47448902904857,47.292480749063714,34.461540717239664,44.80527814280028,0.0,0.0,0.0,0.0,0.0,0.0
17,17,24.89327459964757,47.53445959958398,34.59886838358528,44.5087774586273,0.0,0.0,0.0,0.0,0.0,0.0
18,18,24.30739271033235,0.0,34.74402035239026,44.210957001904085,0.0,0.0,0.0,0.0,0.0,0.0
19,19,23.71698338815034,0.0,34.896777028136405,43.91190093569057,0.0,0.0,0.0,0.0,0.0,0.0
20,20,23.122217657938435,0.0,35.05691425570001,43.61168850605243,0.0,0.0,0.0,0.0,0.0,0.0
21,21,22.523258433579883,0.0,35.224189006127276,43.31041356463149,0.0,0.0,0.0,0.0,0.0,0.0
22,22,21.92031809514239,0.0,35.39837809514488,43.008165110869385,0.0,0.0,0.0,0.0,0.0,0.0
23,23,21.31360413297554,0.0,35.579233518066786,42.7050422471997,0.0,0.0,0.0,0.0,0.0,0.0
24,24,20.703365354430005,0.0,35.76650613161785,42.401154764409036,0.0,0.0,0.0,0.0,0.0,0.0
25,25,20.089864963698687,0.0,35.95995359647066,42.09661305356342,0.0,0.0,0.0,0.0,0.0,0.0
26,26,19.473416621429095,0.0,36.15932627516224,41.7915333293829,0.0,0.0,0.0,0.0,0.0,0.0
27,27,18.85433875228034,0.0,36.364375302667604,41.48604334555141,0.0,0.0,0.0,0.0,0.0,0.0
28,28,18.23301006708384,0.0,36.574846101032854,41.180266220678014,0.0,0.0,0.0,0.0,0.0,0.0
29,29,17.609860747949682,0.0,36.79049321831663,40.874353912541125,0.0,0.0,0.0,0.0,0.0,0.0
30,30,16.985340543511924,0.0,37.01105974971063,40.56843718086319,0.0,0.0,0.0,0.0,0.0,0.0
31,31,16.360005762744862,0.0,37.236312641165924,40.26267638330817,0.0,0.0,0.0,0.0,0.0,0.0
32,32,15.734451851985042,0.0,37.46598800029029,39.9572277199097,0.0,0.0,0.0,0.0,0.0,0.0
33,33,15.109365790724652,0.0,37.69986004424743,39.65226067811891,0.0,0.0,0.0,0.0,0.0,0.0
34,34,14.485520092049853,0.0,37.93768020065619,39.347946402634335,0.0,0.0,0.0,0.0,0.0,0.0
35,35,13.863840861827882,0.0,38.17921800758211,39.04447612326664,0.0,0.0,0.0,0.0,0.0,0.0
36,36,13.245388069733394,0.0,38.424234861526294,38.74203062818327,0.0,0.0,0.0,0.0,0.0,0.0
37,37,12.631384058562716,0.0,38.67251677623587,38.44081756106386,0.0,0.0,0.0,0.0,0.0,0.0
38,38,12.02327908646393,0.0,38.92382947596679,38.14104040212144,0.0,0.0,0.0,0.0,0.0,0.0
39,39,11.422772711578915,0.0,39.17796347687649,37.84291088425721,0.0,0.0,0.0,0.0,0.0,0.0
40,40,10.831937612397283,0.0,39.43470245137158,37.54665582584783,0.0,0.0,0.0,0.0,0.0,0.0
41,41,10.253168244046464,0.0,39.693836179688155,37.25250409022378,0.0,0.0,0.0,0.0,0.0,0.0
42,42,9.689398600297238,0.0,39.955172528939656,36.960706910080646,0.0,0.0,0.0,0.0,0.0,0.0
43,43,9.144147719948336,0.0,40.218513194273555,36.671496848031836,0.0,0.0,0.0,0.0,0.0,0.0
44,44,8.621681552059812,0.0,40.48366610322822,36.38514272672165,0.0,0.0,0.0,0.0,0.0,0.0
45,45,8.12710629824494,0.0,40.75044541266253,36.10190111142343,0.0,0.0,0.0,0.0,0.0,0.0
46,46,7.6664809694437395,0.0,41.01867713421216,35.82204400579922,0.0,0.0,0.0,0.0,0.0,0.0
